Light,Temperature,Humidity,Soil_humidity,Plant Type,Time
493.0,24.8,51.0,68.0,Pancake Plant,Wed Apr 10 10:25:34 2024
493.0,24.8,51.0,73.0,Pancake Plant,Wed Apr 10 10:25:34 2024
493.0,24.8,51.0,76.0,Pancake Plant,Wed Apr 10 10:25:35 2024
492.0,24.8,51.0,77.0,Pancake Plant,Wed Apr 10 10:25:35 2024
493.0,24.8,51.0,63.0,Pancake Plant,Wed Apr 10 10:25:36 2024
493.0,24.8,51.0,80.0,Pancake Plant,Wed Apr 10 10:25:37 2024
493.0,24.8,51.0,79.0,Pancake Plant,Wed Apr 10 10:25:37 2024
493.0,24.8,50.0,76.0,Pancake Plant,Wed Apr 10 10:25:38 2024
493.0,24.8,50.0,56.0,Pancake Plant,Wed Apr 10 10:25:38 2024
493.0,24.8,50.0,59.0,Pancake Plant,Wed Apr 10 10:25:39 2024
493.0,24.8,50.0,64.0,Pancake Plant,Wed Apr 10 10:25:39 2024
493.0,24.9,50.0,66.0,Pancake Plant,Wed Apr 10 10:25:40 2024
493.0,25.3,50.0,70.0,Pancake Plant,Wed Apr 10 10:25:40 2024
493.0,25.3,50.0,63.0,Pancake Plant,Wed Apr 10 10:25:41 2024
493.0,25.3,50.0,61.0,Pancake Plant,Wed Apr 10 10:25:41 2024
493.0,25.3,50.0,75.0,Pancake Plant,Wed Apr 10 10:25:42 2024
494.0,25.3,50.0,75.0,Pancake Plant,Wed Apr 10 10:25:42 2024
493.0,25.3,50.0,63.0,Pancake Plant,Wed Apr 10 10:25:43 2024
493.0,25.3,50.0,67.0,Pancake Plant,Wed Apr 10 10:25:43 2024
493.0,25.3,50.0,65.0,Pancake Plant,Wed Apr 10 10:25:44 2024
493.0,25.3,49.0,65.0,Pancake Plant,Wed Apr 10 10:25:44 2024
493.0,25.3,49.0,65.0,Pancake Plant,Wed Apr 10 10:25:45 2024
Light,Temperature,Humidity,Soil_humidity,Plant Type,Time
481.0,24.8,47.0,68.0,Pancake Plant,Wed Apr 10 10:26:04 2024
479.0,24.8,47.0,57.0,Pancake Plant,Wed Apr 10 10:26:05 2024
481.0,24.8,47.0,22.0,Pancake Plant,Wed Apr 10 10:26:05 2024
484.0,24.8,47.0,18.0,Pancake Plant,Wed Apr 10 10:26:06 2024
507.0,24.8,47.0,6.0,Pancake Plant,Wed Apr 10 10:26:06 2024
416.0,24.8,47.0,14.0,Pancake Plant,Wed Apr 10 10:26:07 2024
489.0,24.8,47.0,12.0,Pancake Plant,Wed Apr 10 10:26:07 2024
468.0,24.8,47.0,9.0,Pancake Plant,Wed Apr 10 10:26:08 2024
492.0,24.8,47.0,8.0,Pancake Plant,Wed Apr 10 10:26:08 2024
493.0,24.8,46.0,7.0,Pancake Plant,Wed Apr 10 10:26:09 2024
505.0,24.8,46.0,8.0,Pancake Plant,Wed Apr 10 10:26:09 2024
483.0,24.8,46.0,9.0,Pancake Plant,Wed Apr 10 10:26:10 2024
474.0,24.8,46.0,9.0,Pancake Plant,Wed Apr 10 10:26:11 2024
494.0,24.8,46.0,9.0,Pancake Plant,Wed Apr 10 10:26:11 2024
478.0,24.5,46.0,9.0,Pancake Plant,Wed Apr 10 10:26:12 2024
450.0,24.5,46.0,9.0,Pancake Plant,Wed Apr 10 10:26:12 2024
489.0,24.5,46.0,8.0,Pancake Plant,Wed Apr 10 10:26:13 2024
468.0,24.5,46.0,8.0,Pancake Plant,Wed Apr 10 10:26:13 2024
484.0,24.5,46.0,7.0,Pancake Plant,Wed Apr 10 10:26:14 2024
501.0,24.5,46.0,7.0,Pancake Plant,Wed Apr 10 10:26:14 2024
507.0,24.5,46.0,6.0,Pancake Plant,Wed Apr 10 10:26:15 2024
490.0,24.5,46.0,6.0,Pancake Plant,Wed Apr 10 10:26:15 2024
485.0,24.5,46.0,6.0,Pancake Plant,Wed Apr 10 10:26:16 2024
508.0,24.5,46.0,6.0,Pancake Plant,Wed Apr 10 10:26:16 2024
493.0,24.5,46.0,6.0,Pancake Plant,Wed Apr 10 10:26:17 2024
502.0,24.5,46.0,5.0,Pancake Plant,Wed Apr 10 10:26:17 2024
510.0,24.5,45.0,5.0,Pancake Plant,Wed Apr 10 10:26:18 2024
511.0,24.5,45.0,5.0,Pancake Plant,Wed Apr 10 10:26:18 2024
511.0,24.5,45.0,7.0,Pancake Plant,Wed Apr 10 10:26:19 2024
511.0,24.1,45.0,6.0,Pancake Plant,Wed Apr 10 10:26:19 2024
511.0,24.1,45.0,7.0,Pancake Plant,Wed Apr 10 10:26:20 2024
512.0,24.1,45.0,7.0,Pancake Plant,Wed Apr 10 10:26:20 2024
512.0,24.1,45.0,8.0,Pancake Plant,Wed Apr 10 10:26:21 2024
487.0,24.1,45.0,6.0,Pancake Plant,Wed Apr 10 10:26:22 2024
472.0,24.1,45.0,6.0,Pancake Plant,Wed Apr 10 10:26:22 2024
471.0,24.1,45.0,6.0,Pancake Plant,Wed Apr 10 10:26:23 2024
472.0,24.1,45.0,8.0,Pancake Plant,Wed Apr 10 10:26:23 2024
471.0,24.1,45.0,8.0,Pancake Plant,Wed Apr 10 10:26:24 2024
470.0,24.1,45.0,8.0,Pancake Plant,Wed Apr 10 10:26:24 2024
443.0,24.1,45.0,8.0,Pancake Plant,Wed Apr 10 10:26:25 2024
455.0,24.1,45.0,8.0,Pancake Plant,Wed Apr 10 10:26:25 2024
453.0,24.1,45.0,8.0,Pancake Plant,Wed Apr 10 10:26:26 2024
453.0,23.8,45.0,8.0,Pancake Plant,Wed Apr 10 10:26:26 2024
453.0,23.8,45.0,8.0,Pancake Plant,Wed Apr 10 10:26:27 2024
452.0,23.8,45.0,8.0,Pancake Plant,Wed Apr 10 10:26:27 2024
453.0,23.8,45.0,8.0,Pancake Plant,Wed Apr 10 10:26:28 2024
452.0,23.8,45.0,8.0,Pancake Plant,Wed Apr 10 10:26:28 2024
453.0,23.8,45.0,8.0,Pancake Plant,Wed Apr 10 10:26:29 2024
454.0,23.8,45.0,8.0,Pancake Plant,Wed Apr 10 10:26:29 2024
452.0,23.8,45.0,8.0,Pancake Plant,Wed Apr 10 10:26:30 2024
451.0,23.8,45.0,8.0,Pancake Plant,Wed Apr 10 10:26:30 2024
451.0,23.8,45.0,7.0,Pancake Plant,Wed Apr 10 10:26:31 2024
452.0,23.8,45.0,7.0,Pancake Plant,Wed Apr 10 10:26:31 2024
450.0,23.8,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:32 2024
450.0,23.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:33 2024
449.0,23.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:33 2024
450.0,23.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:34 2024
451.0,23.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:34 2024
451.0,23.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:35 2024
451.0,23.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:35 2024
450.0,23.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:36 2024
448.0,23.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:36 2024
449.0,23.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:37 2024
450.0,23.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:37 2024
449.0,23.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:38 2024
450.0,23.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:38 2024
450.0,23.0,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:39 2024
450.0,23.0,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:39 2024
450.0,23.0,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:40 2024
450.0,23.0,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:40 2024
450.0,23.0,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:41 2024
448.0,23.0,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:41 2024
449.0,23.0,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:42 2024
450.0,23.0,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:42 2024
450.0,23.0,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:43 2024
451.0,23.0,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:44 2024
450.0,23.0,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:44 2024
450.0,23.0,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:45 2024
451.0,23.0,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:45 2024
451.0,22.6,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:46 2024
450.0,22.6,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:46 2024
450.0,22.6,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:47 2024
451.0,22.6,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:47 2024
450.0,22.6,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:48 2024
450.0,22.6,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:48 2024
450.0,22.6,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:49 2024
451.0,22.6,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:49 2024
450.0,22.6,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:50 2024
450.0,22.6,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:50 2024
450.0,22.6,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:51 2024
450.0,22.6,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:51 2024
450.0,22.6,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:52 2024
450.0,22.2,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:52 2024
450.0,22.2,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:53 2024
450.0,22.2,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:54 2024
450.0,22.2,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:54 2024
451.0,22.2,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:55 2024
451.0,22.2,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:55 2024
451.0,22.2,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:56 2024
457.0,22.2,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:56 2024
458.0,22.2,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:57 2024
456.0,22.2,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:57 2024
455.0,22.2,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:58 2024
454.0,22.2,44.0,6.0,Pancake Plant,Wed Apr 10 10:26:58 2024
452.0,22.2,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:59 2024
453.0,22.2,44.0,7.0,Pancake Plant,Wed Apr 10 10:26:59 2024
453.0,21.8,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:00 2024
453.0,21.8,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:00 2024
453.0,21.8,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:01 2024
453.0,21.8,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:01 2024
453.0,21.8,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:02 2024
453.0,21.8,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:02 2024
453.0,21.8,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:03 2024
453.0,21.8,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:03 2024
453.0,21.8,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:04 2024
453.0,21.8,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:05 2024
453.0,21.8,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:05 2024
453.0,21.8,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:06 2024
453.0,21.8,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:06 2024
452.0,21.8,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:07 2024
452.0,21.5,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:07 2024
452.0,21.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:08 2024
452.0,21.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:08 2024
452.0,21.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:09 2024
453.0,21.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:09 2024
470.0,21.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:10 2024
452.0,21.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:10 2024
452.0,21.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:11 2024
453.0,21.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:11 2024
452.0,21.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:12 2024
453.0,21.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:12 2024
453.0,21.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:13 2024
453.0,21.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:13 2024
453.0,21.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:14 2024
453.0,21.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:14 2024
453.0,21.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:15 2024
454.0,21.4,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:16 2024
453.0,21.0,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:16 2024
453.0,21.0,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:17 2024
452.0,21.0,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:17 2024
452.0,21.0,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:18 2024
452.0,21.0,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:18 2024
452.0,21.0,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:19 2024
452.0,21.0,44.0,6.0,Pancake Plant,Wed Apr 10 10:27:19 2024
453.0,21.0,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:20 2024
452.0,21.0,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:20 2024
452.0,21.0,44.0,6.0,Pancake Plant,Wed Apr 10 10:27:21 2024
452.0,21.0,44.0,6.0,Pancake Plant,Wed Apr 10 10:27:21 2024
452.0,21.0,44.0,6.0,Pancake Plant,Wed Apr 10 10:27:22 2024
452.0,21.0,44.0,6.0,Pancake Plant,Wed Apr 10 10:27:22 2024
452.0,21.0,44.0,6.0,Pancake Plant,Wed Apr 10 10:27:23 2024
453.0,21.0,44.0,6.0,Pancake Plant,Wed Apr 10 10:27:23 2024
453.0,21.0,44.0,6.0,Pancake Plant,Wed Apr 10 10:27:24 2024
453.0,21.0,44.0,7.0,Pancake Plant,Wed Apr 10 10:27:24 2024
453.0,21.0,44.0,6.0,Pancake Plant,Wed Apr 10 10:27:25 2024
454.0,20.6,45.0,7.0,Pancake Plant,Wed Apr 10 10:27:25 2024
453.0,20.6,45.0,6.0,Pancake Plant,Wed Apr 10 10:27:26 2024
453.0,20.6,45.0,7.0,Pancake Plant,Wed Apr 10 10:27:27 2024
453.0,20.6,45.0,7.0,Pancake Plant,Wed Apr 10 10:27:27 2024
453.0,20.6,45.0,7.0,Pancake Plant,Wed Apr 10 10:27:28 2024
453.0,20.6,45.0,7.0,Pancake Plant,Wed Apr 10 10:27:28 2024
453.0,20.6,45.0,7.0,Pancake Plant,Wed Apr 10 10:27:29 2024
453.0,20.6,45.0,7.0,Pancake Plant,Wed Apr 10 10:27:29 2024
453.0,20.6,45.0,7.0,Pancake Plant,Wed Apr 10 10:27:30 2024
454.0,20.6,45.0,7.0,Pancake Plant,Wed Apr 10 10:27:30 2024
453.0,20.6,45.0,6.0,Pancake Plant,Wed Apr 10 10:27:31 2024
453.0,20.6,45.0,7.0,Pancake Plant,Wed Apr 10 10:27:31 2024
453.0,20.6,45.0,8.0,Pancake Plant,Wed Apr 10 10:27:32 2024
427.0,20.6,45.0,7.0,Pancake Plant,Wed Apr 10 10:27:32 2024
391.0,20.6,45.0,0.0,Pancake Plant,Wed Apr 10 10:27:33 2024
376.0,20.6,45.0,1.0,Pancake Plant,Wed Apr 10 10:27:33 2024
256.0,20.6,46.0,12.0,Pancake Plant,Wed Apr 10 10:27:34 2024
339.0,20.6,46.0,-4.0,Pancake Plant,Wed Apr 10 10:27:34 2024
299.0,20.6,45.0,17.0,Pancake Plant,Wed Apr 10 10:27:35 2024
350.0,20.4,45.0,15.0,Pancake Plant,Wed Apr 10 10:27:35 2024
367.0,20.2,45.0,14.0,Pancake Plant,Wed Apr 10 10:27:36 2024
370.0,20.2,45.0,14.0,Pancake Plant,Wed Apr 10 10:27:36 2024
417.0,20.2,45.0,12.0,Pancake Plant,Wed Apr 10 10:27:37 2024
382.0,20.2,45.0,10.0,Pancake Plant,Wed Apr 10 10:27:38 2024
413.0,20.2,45.0,5.0,Pancake Plant,Wed Apr 10 10:27:38 2024
404.0,20.2,45.0,15.0,Pancake Plant,Wed Apr 10 10:27:39 2024
379.0,20.2,45.0,15.0,Pancake Plant,Wed Apr 10 10:27:39 2024
403.0,20.2,45.0,16.0,Pancake Plant,Wed Apr 10 10:27:40 2024
400.0,20.2,45.0,16.0,Pancake Plant,Wed Apr 10 10:27:40 2024
392.0,20.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:27:41 2024
393.0,20.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:27:41 2024
394.0,20.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:27:42 2024
395.0,20.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:27:42 2024
395.0,20.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:27:43 2024
396.0,20.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:27:43 2024
395.0,20.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:27:44 2024
397.0,20.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:27:44 2024
397.0,20.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:27:45 2024
398.0,19.8,46.0,16.0,Pancake Plant,Wed Apr 10 10:27:45 2024
398.0,19.8,46.0,15.0,Pancake Plant,Wed Apr 10 10:27:46 2024
398.0,19.8,46.0,15.0,Pancake Plant,Wed Apr 10 10:27:46 2024
398.0,19.8,46.0,15.0,Pancake Plant,Wed Apr 10 10:27:47 2024
398.0,19.8,46.0,15.0,Pancake Plant,Wed Apr 10 10:27:47 2024
397.0,19.8,46.0,16.0,Pancake Plant,Wed Apr 10 10:27:48 2024
402.0,19.8,46.0,15.0,Pancake Plant,Wed Apr 10 10:27:49 2024
418.0,19.8,46.0,14.0,Pancake Plant,Wed Apr 10 10:27:49 2024
416.0,19.8,46.0,15.0,Pancake Plant,Wed Apr 10 10:27:50 2024
387.0,19.8,46.0,15.0,Pancake Plant,Wed Apr 10 10:27:50 2024
388.0,19.8,46.0,15.0,Pancake Plant,Wed Apr 10 10:27:51 2024
389.0,19.8,46.0,15.0,Pancake Plant,Wed Apr 10 10:27:51 2024
390.0,19.8,46.0,15.0,Pancake Plant,Wed Apr 10 10:27:52 2024
390.0,19.8,46.0,15.0,Pancake Plant,Wed Apr 10 10:27:52 2024
389.0,19.8,46.0,15.0,Pancake Plant,Wed Apr 10 10:27:53 2024
384.0,19.8,46.0,15.0,Pancake Plant,Wed Apr 10 10:27:53 2024
390.0,19.8,46.0,15.0,Pancake Plant,Wed Apr 10 10:27:54 2024
379.0,19.4,46.0,15.0,Pancake Plant,Wed Apr 10 10:27:54 2024
382.0,19.4,46.0,15.0,Pancake Plant,Wed Apr 10 10:27:55 2024
384.0,19.4,46.0,16.0,Pancake Plant,Wed Apr 10 10:27:55 2024
387.0,19.4,46.0,16.0,Pancake Plant,Wed Apr 10 10:27:56 2024
390.0,19.4,47.0,16.0,Pancake Plant,Wed Apr 10 10:27:56 2024
388.0,19.4,47.0,16.0,Pancake Plant,Wed Apr 10 10:27:57 2024
387.0,19.4,47.0,16.0,Pancake Plant,Wed Apr 10 10:27:57 2024
387.0,19.4,47.0,16.0,Pancake Plant,Wed Apr 10 10:27:58 2024
386.0,19.4,47.0,16.0,Pancake Plant,Wed Apr 10 10:27:58 2024
378.0,19.4,47.0,16.0,Pancake Plant,Wed Apr 10 10:27:59 2024
373.0,19.4,47.0,12.0,Pancake Plant,Wed Apr 10 10:28:00 2024
423.0,19.4,47.0,9.0,Pancake Plant,Wed Apr 10 10:28:00 2024
547.0,19.4,47.0,9.0,Pancake Plant,Wed Apr 10 10:28:01 2024
556.0,19.4,47.0,9.0,Pancake Plant,Wed Apr 10 10:28:01 2024
569.0,19.4,47.0,9.0,Pancake Plant,Wed Apr 10 10:28:02 2024
565.0,19.4,47.0,9.0,Pancake Plant,Wed Apr 10 10:28:02 2024
553.0,19.4,47.0,11.0,Pancake Plant,Wed Apr 10 10:28:03 2024
432.0,19.0,47.0,15.0,Pancake Plant,Wed Apr 10 10:28:03 2024
376.0,19.0,47.0,7.0,Pancake Plant,Wed Apr 10 10:28:04 2024
395.0,19.0,47.0,16.0,Pancake Plant,Wed Apr 10 10:28:04 2024
425.0,19.0,47.0,3.0,Pancake Plant,Wed Apr 10 10:28:05 2024
416.0,19.0,47.0,3.0,Pancake Plant,Wed Apr 10 10:28:05 2024
422.0,19.0,47.0,0.0,Pancake Plant,Wed Apr 10 10:28:06 2024
402.0,19.0,47.0,8.0,Pancake Plant,Wed Apr 10 10:28:06 2024
408.0,19.0,47.0,3.0,Pancake Plant,Wed Apr 10 10:28:07 2024
414.0,19.0,47.0,4.0,Pancake Plant,Wed Apr 10 10:28:07 2024
429.0,19.0,47.0,4.0,Pancake Plant,Wed Apr 10 10:28:08 2024
428.0,19.0,47.0,5.0,Pancake Plant,Wed Apr 10 10:28:08 2024
429.0,19.0,47.0,5.0,Pancake Plant,Wed Apr 10 10:28:09 2024
439.0,19.0,47.0,5.0,Pancake Plant,Wed Apr 10 10:28:10 2024
444.0,19.0,47.0,5.0,Pancake Plant,Wed Apr 10 10:28:10 2024
446.0,19.0,47.0,5.0,Pancake Plant,Wed Apr 10 10:28:11 2024
447.0,19.0,47.0,5.0,Pancake Plant,Wed Apr 10 10:28:11 2024
447.0,19.0,47.0,5.0,Pancake Plant,Wed Apr 10 10:28:12 2024
447.0,19.0,47.0,5.0,Pancake Plant,Wed Apr 10 10:28:12 2024
446.0,18.6,47.0,5.0,Pancake Plant,Wed Apr 10 10:28:13 2024
446.0,18.6,47.0,5.0,Pancake Plant,Wed Apr 10 10:28:13 2024
444.0,18.6,47.0,6.0,Pancake Plant,Wed Apr 10 10:28:14 2024
436.0,18.6,47.0,6.0,Pancake Plant,Wed Apr 10 10:28:14 2024
419.0,18.6,47.0,14.0,Pancake Plant,Wed Apr 10 10:28:15 2024
427.0,18.6,47.0,11.0,Pancake Plant,Wed Apr 10 10:28:15 2024
432.0,18.6,47.0,14.0,Pancake Plant,Wed Apr 10 10:28:16 2024
431.0,18.6,47.0,16.0,Pancake Plant,Wed Apr 10 10:28:16 2024
431.0,18.6,46.0,16.0,Pancake Plant,Wed Apr 10 10:28:17 2024
431.0,18.6,46.0,16.0,Pancake Plant,Wed Apr 10 10:28:17 2024
432.0,18.6,46.0,16.0,Pancake Plant,Wed Apr 10 10:28:18 2024
432.0,18.6,46.0,16.0,Pancake Plant,Wed Apr 10 10:28:18 2024
432.0,18.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:28:19 2024
432.0,18.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:28:19 2024
432.0,18.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:28:20 2024
439.0,18.2,46.0,10.0,Pancake Plant,Wed Apr 10 10:28:21 2024
446.0,18.2,46.0,6.0,Pancake Plant,Wed Apr 10 10:28:21 2024
430.0,18.2,46.0,17.0,Pancake Plant,Wed Apr 10 10:28:22 2024
432.0,18.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:28:22 2024
431.0,18.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:28:23 2024
429.0,18.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:28:23 2024
414.0,18.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:28:24 2024
471.0,18.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:28:24 2024
425.0,18.2,46.0,16.0,Pancake Plant,Wed Apr 10 10:28:25 2024
464.0,17.8,46.0,16.0,Pancake Plant,Wed Apr 10 10:28:25 2024
396.0,17.8,46.0,16.0,Pancake Plant,Wed Apr 10 10:28:26 2024
431.0,17.8,46.0,18.0,Pancake Plant,Wed Apr 10 10:28:26 2024
331.0,17.8,45.0,19.0,Pancake Plant,Wed Apr 10 10:28:27 2024
437.0,17.8,45.0,19.0,Pancake Plant,Wed Apr 10 10:28:27 2024
397.0,17.8,45.0,18.0,Pancake Plant,Wed Apr 10 10:28:28 2024
454.0,17.8,45.0,18.0,Pancake Plant,Wed Apr 10 10:28:28 2024
466.0,17.8,45.0,18.0,Pancake Plant,Wed Apr 10 10:28:29 2024
467.0,17.8,45.0,18.0,Pancake Plant,Wed Apr 10 10:28:29 2024
468.0,17.8,45.0,18.0,Pancake Plant,Wed Apr 10 10:28:30 2024
475.0,17.8,45.0,13.0,Pancake Plant,Wed Apr 10 10:28:30 2024
481.0,17.5,45.0,10.0,Pancake Plant,Wed Apr 10 10:28:31 2024
486.0,17.4,45.0,11.0,Pancake Plant,Wed Apr 10 10:28:32 2024
488.0,17.4,45.0,11.0,Pancake Plant,Wed Apr 10 10:28:32 2024
486.0,17.4,45.0,11.0,Pancake Plant,Wed Apr 10 10:28:33 2024
489.0,17.4,45.0,11.0,Pancake Plant,Wed Apr 10 10:28:33 2024
490.0,17.4,45.0,11.0,Pancake Plant,Wed Apr 10 10:28:34 2024
485.0,17.4,45.0,11.0,Pancake Plant,Wed Apr 10 10:28:34 2024
481.0,17.4,45.0,7.0,Pancake Plant,Wed Apr 10 10:28:35 2024
461.0,17.4,45.0,16.0,Pancake Plant,Wed Apr 10 10:28:35 2024
472.0,17.4,45.0,17.0,Pancake Plant,Wed Apr 10 10:28:36 2024
474.0,17.4,45.0,17.0,Pancake Plant,Wed Apr 10 10:28:36 2024
477.0,17.4,45.0,17.0,Pancake Plant,Wed Apr 10 10:28:37 2024
476.0,17.4,45.0,18.0,Pancake Plant,Wed Apr 10 10:28:37 2024
472.0,17.4,45.0,18.0,Pancake Plant,Wed Apr 10 10:28:38 2024
463.0,17.4,45.0,18.0,Pancake Plant,Wed Apr 10 10:28:38 2024
463.0,17.0,45.0,18.0,Pancake Plant,Wed Apr 10 10:28:39 2024
465.0,17.0,45.0,18.0,Pancake Plant,Wed Apr 10 10:28:39 2024
Light,Temperature,Humidity,Soil_humidity,Plant Type,Time
676.0,16.1,49.0,73.0,Cactei,Wed Apr 10 10:29:34 2024
675.0,16.1,49.0,74.0,Cactei,Wed Apr 10 10:29:34 2024
677.0,16.6,49.0,73.0,Cactei,Wed Apr 10 10:29:35 2024
690.0,16.6,49.0,72.0,Cactei,Wed Apr 10 10:29:35 2024
691.0,16.6,49.0,72.0,Cactei,Wed Apr 10 10:29:36 2024
687.0,16.6,49.0,76.0,Cactei,Wed Apr 10 10:29:36 2024
686.0,16.6,49.0,79.0,Cactei,Wed Apr 10 10:29:37 2024
686.0,16.6,49.0,82.0,Cactei,Wed Apr 10 10:29:37 2024
687.0,16.6,49.0,83.0,Cactei,Wed Apr 10 10:29:38 2024
687.0,16.6,49.0,83.0,Cactei,Wed Apr 10 10:29:38 2024
688.0,16.6,49.0,83.0,Cactei,Wed Apr 10 10:29:39 2024
687.0,16.6,49.0,82.0,Cactei,Wed Apr 10 10:29:39 2024
681.0,16.6,50.0,81.0,Cactei,Wed Apr 10 10:29:40 2024
